caso_id_canonico,tomo,n_lineas_bloque,apertura_rel,firma_lines_count,firma_end,pe_idx_baseline,pe_idx_d_validado,disp_cambio,posthoc_rejected,voting_pattern,n_jueces_firma,baseline_voting_pattern,baseline_n_votos_svoto,baseline_n_disidencias,n_votos_actual,n_disid_actual,n_votos_ampliado,n_nuevos_por_ampliado,n_ya_detectados_post_firma,n_votos_narrow_pre_firma,first_voto_narrow
337_p659,337,641,614,2,626,622,622,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p675,337,213,137,2,212,204,204,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p681,337,444,400,3,417,414,414,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,420
337_p692,337,466,37,1,465,461,461,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
337_p703,337,333,197,2,323,317,317,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p712,337,758,377,3,732,718,718,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,733
337_p731,337,29,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
337_p735,337,189,157,2,168,160,160,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p740,337,326,253,2,316,311,311,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p748,337,217,132,2,193,186,186,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,200
337_p753,337,279,157,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
337_p762,337,335,141,3,309,303,303,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,311
337_p771,337,615,171,2,408,402,402,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,410
337_p790,337,877,373,3,847,840,840,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,849
337_p813,337,382,176,2,355,347,347,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p822,337,315,,1,314,277,277,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
337_p843,337,259,116,2,254,247,247,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p850,337,368,47,2,310,300,300,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p858,337,797,414,2,785,775,775,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p877,337,463,313,2,393,388,388,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p901,337,841,656,4,818,811,811,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,819
337_p921,337,736,445,3,645,627,627,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,647
337_p939,337,331,,4,227,219,219,False,False,segun_su_voto,6,segun_su_voto,1,0,1,0,1,0,1,0,228
337_p948,337,490,285,3,489,483,483,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
337_p966,337,1034,351,5,715,707,707,False,False,disidencia,8,disidencia,0,0,0,0,0,0,0,0,
337_p993,337,533,282,2,494,488,488,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,497
337_p1006,337,284,126,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
337_p1013,337,421,47,2,409,403,403,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1024,337,508,46,2,331,296,296,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,333
337_p1037,337,183,86,2,173,166,166,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1042,337,425,247,2,415,409,409,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1052,337,612,565,1,578,573,573,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1067,337,515,204,2,505,494,494,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
337_p1081,337,576,271,2,564,557,557,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1095,337,293,267,2,286,276,276,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
337_p1102,337,220,36,2,210,202,202,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
337_p1108,337,302,214,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
337_p1117,337,753,207,3,703,699,699,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,709
337_p1136,337,254,163,1,248,240,240,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1142,337,371,69,6,226,218,218,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,225
337_p1152,337,926,837,1,925,921,921,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
337_p1174,337,1731,538,6,1127,1119,1119,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,1132
337_p1217,337,704,524,4,661,644,644,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,662
337_p1234,337,370,253,1,353,346,346,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1245,337,288,131,4,252,228,228,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,253
337_p1252,337,76,21,2,70,66,66,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1254,337,337,17,6,180,174,174,False,False,mixed,5,mixed,1,1,1,1,2,0,2,0,181
337_p1263,337,541,276,2,532,526,526,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1277,337,490,364,2,477,472,472,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1289,337,739,359,2,677,672,672,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,679
337_p1307,337,695,461,1,683,677,677,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1323,337,525,192,5,407,372,372,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,406
337_p1337,337,364,153,3,337,333,333,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,339
337_p1346,337,531,70,3,261,256,256,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,262
337_p1361,337,574,187,2,566,550,550,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1375,337,723,325,2,717,707,707,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1393,337,379,187,1,367,363,363,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1403,337,185,108,5,166,156,156,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,165
337_p1408,337,491,166,2,483,470,470,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1420,337,416,157,2,403,393,393,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1431,337,303,160,3,283,274,274,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,284
337_p1439,337,25,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
337_p1447,337,150,34,2,135,129,129,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1451,337,555,288,1,546,538,538,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1464,337,1068,457,2,1057,1045,1045,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1491,337,134,36,2,123,117,117,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1494,337,366,232,2,359,353,353,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
337_p1503,337,311,53,1,294,290,290,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1511,337,419,264,1,410,406,406,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
337_p1521,337,338,152,3,245,238,238,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,250
337_p1530,337,356,186,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
337_p1540,337,292,164,2,281,277,277,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
337_p1548,337,277,124,4,245,237,237,False,False,mixed,4,mixed,1,1,1,1,2,0,2,0,246
337_p1555,337,336,108,4,229,221,221,False,False,segun_su_voto,4,segun_su_voto,0,0,0,0,0,0,0,0,
337_p1564,337,690,438,5,638,632,632,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,644
337_p1581,337,465,193,3,247,236,236,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p29,338,308,300,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p40,338,300,71,2,299,287,287,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p48,338,195,112,2,175,169,169,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,181
338_p53,338,618,311,3,328,321,321,False,False,segun_su_voto,3,segun_su_voto,0,0,0,0,0,0,0,0,
338_p68,338,481,233,3,456,450,450,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,458
338_p80,338,63,18,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p88,338,571,332,4,562,548,548,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p102,338,431,294,1,418,408,408,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p113,338,366,13,1,339,335,335,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p123,338,289,171,2,282,276,276,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p130,338,152,21,2,148,141,141,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p134,338,297,196,2,273,264,264,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p141,338,273,146,2,268,260,260,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p148,338,268,136,1,262,256,256,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p155,338,225,176,2,218,212,212,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p161,338,305,56,2,298,294,294,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p169,338,276,31,2,266,255,255,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p176,338,744,678,2,710,688,688,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p193,338,67,56,1,65,59,59,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p195,338,306,272,2,290,281,281,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p203,338,363,221,2,350,344,344,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p212,338,296,99,1,277,272,272,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p221,338,167,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p231,338,138,123,1,133,130,130,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p234,338,575,349,3,541,527,527,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,547
338_p249,338,1004,159,4,835,833,833,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,837
338_p280,338,138,22,3,62,60,60,False,False,segun_su_voto,4,segun_su_voto,2,0,2,0,2,0,2,0,68
338_p284,338,552,161,2,547,541,541,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p298,338,373,140,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p308,338,190,157,1,173,165,165,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p313,338,169,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p335,338,205,184,2,199,192,192,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p340,338,53,17,1,49,45,45,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p342,338,217,130,1,203,194,194,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p349,338,130,43,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p353,338,373,33,1,365,349,349,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p362,338,974,404,2,963,953,953,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p386,338,524,395,3,415,404,404,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,416
338_p399,338,211,149,1,207,199,199,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p404,338,93,18,2,80,77,77,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p407,338,184,117,3,136,130,130,False,False,mixed,4,mixed,1,1,1,1,2,0,2,0,142
338_p412,338,265,3,1,253,248,248,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p419,338,203,154,1,201,196,196,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p424,338,155,136,2,149,144,144,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p428,338,117,102,1,111,105,105,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p432,338,94,76,1,83,78,78,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p435,338,611,128,3,304,292,292,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,305
338_p451,338,83,18,1,78,73,73,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p453,338,416,239,1,408,405,405,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p463,338,150,67,2,136,126,126,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p467,338,149,118,1,133,127,127,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p471,338,119,106,1,117,112,112,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p474,338,90,26,2,80,75,75,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p477,338,297,240,1,296,288,288,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
338_p484,338,134,46,1,126,114,114,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p488,338,195,38,2,188,175,175,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p493,338,498,333,1,490,483,483,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p505,338,99,16,1,84,82,82,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p508,338,267,78,8,133,130,130,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,138
338_p515,338,386,162,1,376,372,372,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p525,338,187,146,2,177,171,171,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p530,338,187,166,2,179,174,174,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p534,338,122,29,1,103,97,97,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p539,338,531,384,3,454,427,427,False,False,segun_su_voto,5,segun_su_voto,0,0,0,0,0,0,0,0,
338_p552,338,155,45,1,147,138,138,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p556,338,1728,839,1,1697,1692,1692,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p599,338,62,,2,53,43,43,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p601,338,477,119,4,433,427,427,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,434
338_p613,338,369,211,2,346,337,337,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,348
338_p623,338,204,177,1,197,187,187,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p628,338,909,269,3,502,497,497,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,507
338_p651,338,35,8,1,34,32,32,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
338_p652,338,1063,184,1,1045,1036,1036,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p693,338,142,116,1,129,124,124,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p697,338,74,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p699,338,255,1,3,9,3,3,False,False,unanime,3,unanime,1,0,1,0,1,0,1,0,232
338_p706,338,186,18,1,175,168,168,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p711,338,132,13,1,123,119,119,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p714,338,75,15,2,68,65,65,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p716,338,281,200,2,263,258,258,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,265
338_p724,338,974,292,1,963,948,948,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p748,338,344,225,1,331,327,327,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p757,338,242,8,1,232,222,222,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p763,338,54,9,1,42,40,40,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p765,338,40,9,1,24,22,22,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p767,338,484,201,1,475,468,468,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p779,338,551,345,1,544,535,535,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p793,338,54,23,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p798,338,53,15,1,47,45,45,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p799,338,80,19,2,70,67,67,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p802,338,348,174,1,339,309,309,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p811,338,145,2,2,133,126,126,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p815,338,343,2,1,313,308,308,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p823,338,176,76,2,153,146,146,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,155
338_p828,338,75,52,1,73,55,55,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p830,338,274,19,3,213,207,207,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,218
338_p837,338,281,46,1,267,258,258,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p845,338,925,424,2,911,903,903,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p868,338,282,190,1,277,256,256,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p875,338,336,179,2,327,320,320,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p884,338,514,468,3,490,484,484,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p896,338,215,189,2,204,198,198,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p902,338,352,166,2,343,336,336,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p911,338,419,316,1,412,404,404,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p921,338,48,16,1,35,31,31,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p923,338,163,26,1,155,148,148,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p927,338,283,198,1,272,270,270,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p934,338,332,222,2,288,281,281,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,294
338_p942,338,245,,2,232,228,228,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p949,338,100,15,1,89,87,87,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p952,338,239,207,2,228,216,216,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p959,338,131,24,1,89,68,68,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p962,338,1196,593,2,1189,1175,1175,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p991,338,62,12,2,49,42,42,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p993,338,636,159,1,628,616,616,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1009,338,319,211,2,313,307,307,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1017,338,152,20,2,143,130,130,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1021,338,177,153,1,167,162,162,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1026,338,222,154,2,212,205,205,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1032,338,526,312,2,514,495,495,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1045,338,129,80,1,121,114,114,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1048,338,455,176,2,418,414,414,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,420
338_p1060,338,934,253,1,933,925,925,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
338_p1084,338,291,38,1,274,268,268,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1092,338,472,255,2,462,453,453,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1104,338,249,141,1,241,229,229,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1110,338,1544,446,5,1238,1231,1231,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,1239
338_p1149,338,244,180,1,243,235,235,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
338_p1156,338,589,311,1,574,567,567,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1171,338,437,262,2,420,414,414,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1183,338,1308,545,2,1296,1285,1285,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1216,338,1286,552,2,1272,1020,1020,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1248,338,167,55,1,160,153,153,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1252,338,206,106,3,188,181,181,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,189
338_p1258,338,717,187,3,692,663,663,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,694
338_p1277,338,313,291,1,306,301,301,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1284,338,246,220,1,235,229,229,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1291,338,328,126,2,302,262,262,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,308
338_p1299,338,174,44,1,167,159,159,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1304,338,257,182,2,247,240,240,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1311,338,470,277,1,462,453,453,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1322,338,113,20,1,103,97,97,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1325,338,203,2,2,190,181,181,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1331,338,150,120,1,138,130,130,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1335,338,142,102,2,122,116,116,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,124
338_p1339,338,194,75,1,181,174,174,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1344,338,121,26,1,113,111,111,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1347,338,355,166,2,333,325,325,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,339
338_p1356,338,1260,223,0,,1159,1159,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
338_p1389,338,1611,421,3,1589,1563,1563,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1431,338,79,52,1,73,66,66,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1433,338,357,319,1,330,326,326,False,False,disidencia,2,disidencia,0,1,0,1,1,0,1,0,332
338_p1442,338,50,9,2,28,23,23,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,30
338_p1444,338,447,288,5,301,297,297,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,302
338_p1455,338,854,383,2,845,834,834,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1477,338,616,21,2,602,590,590,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1492,338,229,56,2,216,200,200,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
338_p1498,338,227,20,1,221,219,219,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1504,338,574,553,1,568,562,562,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1517,338,241,94,3,226,218,218,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,0,0,0,1,225
338_p1524,338,387,196,2,211,205,205,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,213
338_p1534,338,140,29,1,125,121,121,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1538,338,298,252,1,267,261,261,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1545,338,260,161,1,251,244,244,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1551,338,1009,688,1,1003,998,998,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1575,338,302,49,1,298,290,290,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
338_p1583,338,266,214,1,231,227,227,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p61,339,678,502,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
339_p79,339,33,7,1,20,18,18,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p80,339,155,66,1,,,,False,False,sin_firma,0,unanime,0,0,0,0,0,0,0,0,
339_p84,339,186,159,1,180,173,173,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p89,339,30,10,1,23,21,21,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p90,339,47,13,1,35,32,32,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p92,339,67,28,1,58,56,56,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p94,339,234,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
339_p108,339,91,28,1,81,79,79,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p111,339,169,83,1,167,162,162,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p115,339,426,238,2,404,399,399,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,406
339_p126,339,24,5,1,20,18,18,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p127,339,4,,1,3,1,1,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
339_p142,339,526,173,2,357,351,351,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,359
339_p155,339,206,117,1,205,199,199,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
339_p160,339,165,158,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
339_p168,339,121,63,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
339_p173,339,206,66,1,200,195,195,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p179,339,29,6,1,18,13,13,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p180,339,44,8,1,36,33,33,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p181,339,72,28,1,66,64,64,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p183,339,50,18,1,42,40,40,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
339_p185,339,41,10,1,35,33,33,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
