caso_id_canonico,source_file,a0,k0_rel,k0_abs,clase,rama,guard_fuente,n_anclas_pre,n_anclas_post,k_propio_rel,span_pre_apertura,wc_primer_span,n_spans,wc_epilogo_total,primera_linea,k_post_rel,clase_post,rama_post,guard_fuente_post,primera_linea_post
344_p3782,LibroVol344-3.md,ok,339,45522,pie_genuino,Recurso,propia,0,6,147,0,58,5,698,"Recurso de queja interpuesto por Horacio Pedro Diez, asistido por los Dres. Federico",339,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Horacio Pedro Diez, asistido por los Dres. Federico"
345_p13,LibroVol345-1.md,ok,177,717,pie_genuino,Recurso,propia,0,6,44,0,38,1,38,Recurso extraordinario interpuesto por el Estado Nacional - Ministerio de Energía y,177,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por el Estado Nacional - Ministerio de Energía y
345_p22,LibroVol345-1.md,ok,582,1441,pie_genuino,Parte actora,propia,0,8,106,0,29,1,29,"Parte actora: Intendente de la ciudad de Castelli, señor Francisco José Echarren,",582,pie_genuino,Parte actora,propia,"Parte actora: Intendente de la ciudad de Castelli, señor Francisco José Echarren,"
345_p61,LibroVol345-1.md,ok,569,2938,pie_genuino,Recurso,propia,0,7,107,0,46,1,46,Recursos de queja interpuestos por la Municipalidad del Departamento Capital de,569,pie_genuino,Recurso,propia,Recursos de queja interpuestos por la Municipalidad del Departamento Capital de
345_p76,LibroVol345-1.md,ok,199,3145,rotulo_pie,Nombre del,propia,0,4,48,0,37,1,37,Nombre del actor: Outokumpu Fortinox S.A.,199,rotulo_pie,Nombre del,propia,Nombre del actor: Outokumpu Fortinox S.A.
345_p84,LibroVol345-1.md,ok,125,3372,pie_genuino,Recurso,propia,0,3,32,0,54,3,57,"Recurso de queja interpuesto por Juan Pablo Olmo, Defensor Público Tutor de la",125,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Juan Pablo Olmo, Defensor Público Tutor de la"
345_p89,LibroVol345-1.md,ok,354,3742,pie_genuino,Recurso,propia,0,4,52,0,184,1,184,"Recursos extraordinarios interpuestos por la sindicatura, representada por Martín",354,pie_genuino,Recurso,propia,"Recursos extraordinarios interpuestos por la sindicatura, representada por Martín"
345_p102,LibroVol345-1.md,ok,551,4436,pie_genuino,Recurso,propia,0,8,54,0,109,1,109,"Recurso extraordinario interpuesto por el Estado Nacional - Ejército Argentino, par­",551,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el Estado Nacional - Ejército Argentino, par­"
345_p123,LibroVol345-1.md,ok,539,5278,pie_genuino,Recurso,propia,0,10,85,0,74,1,74,"Recurso extraordinario interpuesto por el Dr. Javier Augusto De Luca, Fiscal General",539,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el Dr. Javier Augusto De Luca, Fiscal General"
345_p229,LibroVol345-1.md,ok,445,9115,pie_genuino,Recurso,propia,0,3,72,0,56,1,56,"Recurso ordinario interpuesto por Sergio Radiuk, asistido por el Dr. Ricardo Sigfrido",445,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por Sergio Radiuk, asistido por el Dr. Ricardo Sigfrido"
345_p263,LibroVol345-1.md,ok,255,10215,pie_genuino,Recurso,propia,0,3,40,0,67,1,67,"Recurso de queja interpuesto por Cecilia Andrea Goyeneche, por derecho propio, con",255,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cecilia Andrea Goyeneche, por derecho propio, con"
345_p270,LibroVol345-1.md,ok,225,10446,pie_genuino,Recurso,propia,0,6,61,0,79,1,79,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte",225,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte"
345_p291,LibroVol345-1.md,ok,202,11185,pie_genuino,Parte actora,propia,0,3,48,0,20,1,20,"Parte actora: Provincia de Formosa, representada por el Dr. Santiago Bertinat Gonnet.",202,pie_genuino,Parte actora,propia,"Parte actora: Provincia de Formosa, representada por el Dr. Santiago Bertinat Gonnet."
345_p298,LibroVol345-1.md,ok,1321,12568,pie_genuino,Recurso,propia,0,9,302,0,46,1,46,"Recurso de queja interpuesto por el Dr. Raúl Omar Pleé, Fiscal General ante la Cá­",1321,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Dr. Raúl Omar Pleé, Fiscal General ante la Cá­"
345_p331,LibroVol345-1.md,ok,221,12794,pie_genuino,Recurso,propia,0,2,53,0,51,1,51,"Recurso de queja interpuesto por Ricardo Francisco Julio López, asistido por el Dr.",221,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Ricardo Francisco Julio López, asistido por el Dr."
345_p358,LibroVol345-1.md,ok,800,14403,pie_genuino,Recurso,propia,0,4,120,0,138,1,138,"Recursos extraordinario y de queja interpuestos por la parte actora M. P. S., representa­",800,pie_genuino,Recurso,propia,"Recursos extraordinario y de queja interpuestos por la parte actora M. P. S., representa­"
345_p423,LibroVol345-1.md,ok,242,16328,pie_genuino,Recurso,propia,0,3,48,0,38,2,74,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida",242,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida"
345_p430,LibroVol345-1.md,ok,367,16705,pie_genuino,Recurso,propia,0,3,80,0,42,1,42,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida",367,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida"
345_p440,LibroVol345-1.md,ok,774,17487,recurso_narrativo,Recurso,propia,0,1,267,0,295,18,6590,"Recurso Extraordinario”, Nerva ediciones de derecho y economía,",774,recurso_narrativo,Recurso,propia,"Recurso Extraordinario”, Nerva ediciones de derecho y economía,"
345_p477,LibroVol345-1.md,ok,188,18364,pie_genuino,Recurso,propia,0,7,45,0,48,1,48,"Recurso de queja interpuesto por Oscar Vicente Sánchez, parte actora, representado",188,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Oscar Vicente Sánchez, parte actora, representado"
345_p482,LibroVol345-1.md,ok,1370,19739,recurso_narrativo,Recurso,propia,0,1,327,0,280,9,2698,recurso extraordinario).,1370,recurso_narrativo,Recurso,propia,recurso extraordinario).
345_p533,LibroVol345-1.md,ok,575,20970,pie_genuino,Recurso,propia,0,8,79,0,87,3,88,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­,575,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­
345_p549,LibroVol345-1.md,ok,1125,22113,pie_genuino,Recurso,propia,0,4,260,0,71,2,126,"Recurso extraordinario interpuesto por la Asociación Civil MACAME, representada",1125,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Asociación Civil MACAME, representada"
345_p578,LibroVol345-1.md,ok,145,22273,pie_genuino,Recurso,propia,0,3,43,0,49,1,49,"Recurso de queja interpuesto por Maribel Alejandra Soledad Barrera, asistida por el",145,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Maribel Alejandra Soledad Barrera, asistida por el"
345_p583,LibroVol345-1.md,ok,264,22584,rotulo_pie,Tribunal de origen,propia,0,3,125,0,63,2,128,"tribunal de origen para que, por quien corresponda, se dicte un nuevo",264,rotulo_pie,Tribunal de origen,propia,"tribunal de origen para que, por quien corresponda, se dicte un nuevo"
345_p608,LibroVol345-1.md,ok,473,23722,pie_genuino,Recurso,propia,0,3,51,0,59,1,59,"Recurso de queja interpuesto por Cencosud S.A., demandada en autos, representada",473,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cencosud S.A., demandada en autos, representada"
345_p647,LibroVol345-1.md,ok,493,25244,recurso_narrativo,Recurso,propia,0,4,143,0,348,11,2586,"recurso de revisión con fundamento en el artículo 514, inciso 6°, del",493,recurso_narrativo,Recurso,propia,"recurso de revisión con fundamento en el artículo 514, inciso 6°, del"
345_p670,LibroVol345-1.md,ok,449,26098,recurso_narrativo,Recurso,propia,0,4,123,0,49,3,321,recurso extraordinario solo cuando se acredite la violación del debido,449,recurso_narrativo,Recurso,propia,recurso extraordinario solo cuando se acredite la violación del debido
345_p694,LibroVol345-1.md,ok,286,26857,pie_genuino,Recurso,propia,0,3,73,0,30,1,30,"Recurso ordinario interpuesto por Walter Gustavo Gauna, asistido por el Dr. Pablo",286,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por Walter Gustavo Gauna, asistido por el Dr. Pablo"
345_p722,LibroVol345-1.md,ok,214,27865,pie_genuino,Recurso,propia,0,6,55,0,40,2,54,"Recurso de queja interpuesto por María Virginia Cansino, por sí y en representación",214,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por María Virginia Cansino, por sí y en representación"
345_p730,LibroVol345-1.md,ok,1585,29546,recurso_narrativo,Recurso,propia,0,7,440,0,28,2,98,"recurso extraordinario y, con el alcance indicado, se confirma la sen­",1585,recurso_narrativo,Recurso,propia,"recurso extraordinario y, con el alcance indicado, se confirma la sen­"
345_p783,LibroVol345-1.md,ok,198,30219,pie_genuino,Parte actora,propia,0,2,41,0,177,1,177,"Parte actora: Asociación de Bancos de la Argentina, representada por su letrado apo­",198,pie_genuino,Parte actora,propia,"Parte actora: Asociación de Bancos de la Argentina, representada por su letrado apo­"
345_p801,LibroVol345-1.md,ok,876,31606,recurso_narrativo,Recurso,propia,0,4,233,0,178,13,3722,"recursos vigente a la sanción de esta reforma”, se refiere a la relación",876,recurso_narrativo,Recurso,propia,"recursos vigente a la sanción de esta reforma”, se refiere a la relación"
345_p869,LibroVol345-1.md,ok,243,33581,pie_genuino,Recurso,propia,0,9,197,0,45,2,249,"Recurso de queja interpuesto por Marcelo Daniel Salvini, asistido por el Dr. Enrique",243,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Marcelo Daniel Salvini, asistido por el Dr. Enrique"
345_p1025,LibroVol345-2.md,ok,318,6022,pie_genuino,Recurso,propia,0,2,94,0,41,1,41,"Recurso de queja interpuesto por el Estado Nacional – Ministerio de Hacienda, parte",318,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Estado Nacional – Ministerio de Hacienda, parte"
345_p1034,LibroVol345-2.md,ok,119,6149,pie_genuino,Recurso,propia,0,2,43,0,59,1,59,"Recurso de queja interpuesto por Arsenio García, representado por el Dr. César Augusto",119,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Arsenio García, representado por el Dr. César Augusto"
345_p1070,LibroVol345-2.md,ok,331,7762,pie_genuino,Parte actora,propia,0,2,45,0,32,1,32,"Parte actora: Loma Negra Compañía Industrial Argentina Sociedad Anónima, re­",331,pie_genuino,Parte actora,propia,"Parte actora: Loma Negra Compañía Industrial Argentina Sociedad Anónima, re­"
345_p1114,LibroVol345-2.md,ok,319,9410,pie_genuino,Recurso,propia,0,5,75,0,104,1,104,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte",319,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte"
345_p1127,LibroVol345-2.md,ok,383,9943,pie_genuino,Recurso,propia,0,9,48,0,47,1,47,"Recurso de queja interpuesto por YPF S.A. e YPF Gas S.A., representadas por el Dr.",383,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por YPF S.A. e YPF Gas S.A., representadas por el Dr."
345_p1184,LibroVol345-2.md,ok,809,12544,pie_genuino,Recurso,propia,0,8,33,0,267,2,350,"Recurso de queja interpuesto por el Fisco Nacional (AFIP-DGI), representado por la",809,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Fisco Nacional (AFIP-DGI), representado por la"
345_p1210,LibroVol345-2.md,ok,280,13018,recurso_narrativo,Recurso,propia,0,7,68,0,172,4,720,recurso extraordinario cuya denegación dio origen a la presente queja,280,recurso_narrativo,Recurso,propia,recurso extraordinario cuya denegación dio origen a la presente queja
345_p1219,LibroVol345-2.md,ok,514,13612,pie_genuino,Recurso,propia,0,9,41,0,53,2,159,Recurso de queja interpuesto por el Estado Nacional – Ministerio de Hacienda y Fi­,514,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Estado Nacional – Ministerio de Hacienda y Fi­
345_p1249,LibroVol345-2.md,ok,339,14572,recurso_narrativo,Recurso,propia,0,4,76,0,195,2,249,"recurso directo de organismo externo”, fallada el 30 de agosto de 2022,",339,recurso_narrativo,Recurso,propia,"recurso directo de organismo externo”, fallada el 30 de agosto de 2022,"
345_p1269,LibroVol345-2.md,ok,767,15755,pie_genuino,Recurso,propia,0,3,176,0,97,1,97,Recurso extraordinario interpuesto por Luis Alfredo Juez y Humberto Luis Schiavo­,767,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por Luis Alfredo Juez y Humberto Luis Schiavo­
345_p1303,LibroVol345-2.md,ok,206,16501,pie_genuino,Recurso,propia,0,3,44,0,38,1,38,"Recurso ordinario interpuesto por Miguel Ángel Mendoza Romero, asistido por el Dr.",206,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por Miguel Ángel Mendoza Romero, asistido por el Dr."
345_p1322,LibroVol345-2.md,ok,89,17123,pie_genuino,Recurso,propia,0,3,36,0,48,1,48,"Recurso extraordinario interpuesto por la ANSeS, demandada, representada por el Dr.",89,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la ANSeS, demandada, representada por el Dr."
345_p1342,LibroVol345-2.md,ok,277,18001,pie_genuino,Recurso,propia,0,3,58,0,81,1,81,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­,277,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­
345_p1365,LibroVol345-2.md,ok,177,18783,pie_genuino,Recurso,propia,0,6,45,0,45,1,45,Recurso de queja interpuesto por el Estado Nacional (Ministerio de Justicia y Dere­,177,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Estado Nacional (Ministerio de Justicia y Dere­
345_p1421,LibroVol345-2.md,ok,1430,22191,pie_genuino,Recurso,propia,0,6,249,0,44,1,44,"Recurso de queja interpuesto por Milagro Amalia Ángela Sala, asistida por los Dres.",1430,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Milagro Amalia Ángela Sala, asistida por los Dres."
345_p1473,LibroVol345-2.md,ok,290,23125,pie_genuino,Recurso,propia,0,2,81,0,69,1,69,"Recurso de queja interpuesto por Don Emilio S.A., representada por el Dr. Rodolfo",290,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Don Emilio S.A., representada por el Dr. Rodolfo"
345_p1498,LibroVol345-2.md,ok,862,24628,pie_genuino,Parte actora,propia,0,3,197,0,68,1,68,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representado por los Dres.",862,pie_genuino,Parte actora,propia,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representado por los Dres."
345_p1531,LibroVol345-2.md,ok,714,25821,pie_genuino,Recurso,propia,0,6,150,0,60,1,60,"Recurso de queja interpuesto por el Poder Ejecutivo Nacional, representado por la",714,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Poder Ejecutivo Nacional, representado por la"
346_p25,LibroVol346-1.md,ok,262,1252,pie_genuino,Recurso,propia,0,5,44,0,47,2,154,Recurso de queja interpuesto por el Estado Nacional (Ministerio de Justicia y Dere­,262,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Estado Nacional (Ministerio de Justicia y Dere­
346_p37,LibroVol346-1.md,ok,150,1607,rotulo_pie,Tribunal de origen,propia,0,1,48,0,27,3,228,"tribunal de origen para que, por quien corresponda, se dicte un nuevo",150,rotulo_pie,Tribunal de origen,propia,"tribunal de origen para que, por quien corresponda, se dicte un nuevo"
346_p84,LibroVol346-1.md,ok,91,3347,recurso_narrativo,Recurso,solo_pre_apertura,1,0,146,1,296,9,1667,RECURSO EXTRAORDINARIO,356,recurso_narrativo,Recurso,solo_pre_apertura,"recurso judicial directo); tampoco por el Poder Judicial de la Nación, lo"
346_p143,LibroVol346-1.md,ok,253,5800,pie_genuino,Recurso,propia,0,4,50,0,45,1,45,"Recurso de queja interpuesto por UGOFE S.A, codemandada, representada por el Dr.",253,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por UGOFE S.A, codemandada, representada por el Dr."
346_p259,LibroVol346-1.md,ok,201,10188,pie_genuino,Recurso,propia,0,6,39,0,50,1,50,"Recurso de queja interpuesto por Federación Patronal Seguros S.A., citada en garan­",201,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Federación Patronal Seguros S.A., citada en garan­"
346_p265,LibroVol346-1.md,ok,857,11050,pie_genuino,Recurso,propia,0,6,190,0,68,1,68,"Recurso de queja interpuesto por E. L. G. K. y A. C. G., con el patrocinio del Dr. Ger­",857,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por E. L. G. K. y A. C. G., con el patrocinio del Dr. Ger­"
346_p287,LibroVol346-1.md,ok,673,11733,pie_genuino,Recurso,propia,0,6,171,0,76,1,76,"Recurso de queja interpuesto por C. G. P., con el patrocinio letrado del Dr. Juan Carlos",673,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por C. G. P., con el patrocinio letrado del Dr. Juan Carlos"
346_p304,LibroVol346-1.md,ok,389,12129,pie_genuino,Recurso,propia,0,6,81,0,45,1,45,"Recurso de queja interpuesto por Don Marcelino S.A., representada por su Presiden­",389,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Don Marcelino S.A., representada por su Presiden­"
346_p314,LibroVol346-1.md,ok,154,12287,pie_genuino,Recurso,propia,0,6,40,0,50,1,50,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos –,154,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos –
346_p326,LibroVol346-1.md,ok,252,12834,pie_genuino,Recurso,propia,0,6,66,0,37,2,54,"Recurso de queja interpuesto por Sabrina Pamela Rodríguez, B. A. G. y D. A. G., par­",252,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Sabrina Pamela Rodríguez, B. A. G. y D. A. G., par­"
346_p333,LibroVol346-1.md,ok,128,12971,recurso_narrativo,Recurso,solo_pre_apertura,1,0,147,1,87,4,222,RECURSO EXTRAORDINARIO,527,recurso_narrativo,Recurso,mixta,recurso extraordinario y se confirma la sentencia apelada. Con costas
