caso_id_canonico,via,disposicion,parte_ganadora,reenvia,needs_alignment
341_p883,queja,sin_disposicion_legible,no_aplica,False,False
341_p898,queja,deja_sin_efecto,recurrente_gana,False,False
341_p915,queja,por_ello_cortado,no_aplica,False,False
341_p919,queja,revoca,recurrente_gana,False,False
341_p929,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p939,queja,revoca,recurrente_gana,True,False
341_p954,queja,deja_sin_efecto,recurrente_gana,True,False
341_p961,queja,revoca,recurrente_gana,False,False
341_p966,queja,deja_sin_efecto,recurrente_gana,True,False
341_p971,recurso_concedido,confirma,recurrente_pierde,False,False
341_p1010,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
341_p1015,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
341_p1055,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1075,queja,sin_disposicion_legible,no_aplica,False,False
341_p1084,queja,revoca,recurrente_gana,True,False
341_p1091,queja,grant_remand_implicito,recurrente_gana,True,False
341_p1097,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p1106,queja,revoca,recurrente_gana,True,False
341_p1130,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p1136,recurso_concedido,revoca,recurrente_gana,False,False
341_p1179,queja,revoca,recurrente_gana,True,False
341_p1195,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1207,queja,revoca,recurrente_gana,False,False
341_p1232,recurso_concedido,revoca,recurrente_gana,False,False
341_p1237,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1246,recurso_concedido,revoca,recurrente_gana,True,False
341_p1251,queja,revoca,recurrente_gana,True,False
341_p1258,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1263,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1268,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1284,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1287,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1298,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
341_p1322,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p1352,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1372,recurso_concedido,confirma,recurrente_pierde,False,False
341_p1390,queja,confirma,recurrente_pierde,False,False
341_p1397,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p1399,queja,nulidad,recurrente_gana,True,False
341_p1400,recurso_concedido,no_revision_demanda,no_aplica,False,False
341_p1408,recurso_concedido,no_revision_demanda,no_aplica,False,False
341_p1414,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1423,queja,confirma,recurrente_pierde,False,False
341_p1439,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1443,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1450,queja,sin_disposicion_legible,no_aplica,False,False
341_p1460,queja,revoca,recurrente_gana,False,False
341_p1483,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p1485,recurso_concedido,confirma,recurrente_pierde,False,False
341_p1511,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p1555,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1586,queja,revoca,recurrente_gana,False,False
341_p1591,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1596,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1607,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1611,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1621,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1625,recurso_concedido,confirma,recurrente_pierde,False,False
341_p1655,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1675,recurso_concedido,revoca,recurrente_gana,False,False
341_p1679,queja,no_revision_procesal,no_aplica,False,False
341_p1704,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1708,queja,revoca,recurrente_gana,False,True
341_p1717,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1727,queja,revoca,recurrente_gana,False,False
341_p1733,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p1763,queja,deja_sin_efecto,recurrente_gana,True,False
341_p1768,queja,sin_disposicion_legible,no_aplica,False,False
341_p1844,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1846,queja,deja_sin_efecto,recurrente_gana,False,False
341_p1854,recurso_concedido,no_revision_procesal,no_aplica,False,False
341_p1924,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p1965,recurso_concedido,por_ello_cortado,no_aplica,False,False
341_p1975,queja,grant_remand_implicito,recurrente_gana,True,False
341_p1983,queja,deja_sin_efecto,recurrente_gana,True,False
341_p2006,recurso_concedido,revoca,recurrente_gana,False,False
341_p2015,recurso_concedido,confirma,recurrente_pierde,False,False
341_p2019,recurso_concedido,confirma,recurrente_pierde,False,False
342_p35,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
342_p39,queja,grant_remand_implicito,recurrente_gana,True,False
342_p43,queja,deja_sin_efecto,recurrente_gana,True,False
342_p49,queja,deja_sin_efecto,recurrente_gana,True,False
342_p54,queja,grant_remand_implicito,recurrente_gana,True,False
342_p58,recurso_concedido,confirma,recurrente_pierde,False,False
342_p65,queja,deja_sin_efecto,recurrente_gana,True,False
342_p73,queja,deja_sin_efecto,recurrente_gana,True,False
342_p93,queja,deja_sin_efecto,recurrente_gana,False,False
342_p99,queja,grant_remand_implicito,recurrente_gana,True,False
342_p142,queja,sin_disposicion_legible,no_aplica,False,False
342_p148,queja,deja_sin_efecto,recurrente_gana,False,False
342_p159,queja,deja_sin_efecto,recurrente_gana,True,False
342_p162,queja,sin_disposicion_legible,no_aplica,False,False
342_p186,queja,deja_sin_efecto,recurrente_gana,True,False
342_p193,queja,revoca,recurrente_gana,False,False
342_p197,queja,deja_sin_efecto,recurrente_gana,True,False
342_p208,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
342_p250,queja,deja_sin_efecto,recurrente_gana,True,False
342_p256,queja,deja_sin_efecto,recurrente_gana,True,False
342_p263,queja,deja_sin_efecto,recurrente_gana,False,False
342_p266,queja,deja_sin_efecto,recurrente_gana,False,False
342_p278,queja,deja_sin_efecto,recurrente_gana,False,False
342_p287,recurso_concedido,no_revision_demanda,no_aplica,False,False
342_p343,recurso_concedido,nulidad,recurrente_gana,False,False
342_p411,queja,sin_disposicion_legible,no_aplica,False,False
342_p459,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
342_p526,queja,deja_sin_efecto,recurrente_gana,True,False
342_p575,queja,deja_sin_efecto,recurrente_gana,True,False
342_p580,queja,sin_disposicion_legible,no_aplica,False,False
342_p584,queja,revoca,recurrente_gana,False,False
342_p606,recurso_concedido,nulidad,recurrente_gana,True,False
342_p624,queja,deja_sin_efecto,recurrente_gana,True,False
342_p643,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
342_p681,queja,confirma,recurrente_pierde,False,False
342_p697,queja,confirma,recurrente_pierde,False,False
342_p738,queja,deja_sin_efecto,recurrente_gana,True,False
342_p741,queja,deja_sin_efecto,recurrente_gana,True,False
342_p757,recurso_concedido,confirma,recurrente_pierde,False,False
342_p761,queja,no_revision_demanda,no_aplica,False,False
342_p826,queja,deja_sin_efecto,recurrente_gana,True,False
342_p832,queja,confirma,recurrente_pierde,False,False
342_p853,queja,deja_sin_efecto,recurrente_gana,True,False
342_p863,queja,deja_sin_efecto,recurrente_gana,True,False
342_p875,queja,deja_sin_efecto,recurrente_gana,True,False
342_p881,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
342_p884,queja,deja_sin_efecto,recurrente_gana,True,False
342_p969,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
342_p971,recurso_concedido,no_revision_demanda,no_aplica,False,False
342_p1004,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1011,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1023,queja,revoca,recurrente_gana,True,False
342_p1039,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
342_p1041,recurso_concedido,no_revision_demanda,no_aplica,False,False
342_p1043,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1057,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
342_p1061,queja,revoca,recurrente_gana,True,False
342_p1139,queja,sin_disposicion_legible,no_aplica,False,False
342_p1143,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1152,queja,deja_sin_efecto,recurrente_gana,False,False
342_p1155,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1193,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
342_p1198,recurso_concedido,revoca,recurrente_gana,True,False
342_p1203,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1227,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1249,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
342_p1252,queja,revoca,recurrente_gana,False,True
342_p1261,queja,deja_sin_efecto,recurrente_gana,False,False
342_p1302,queja,revoca,recurrente_gana,True,False
342_p1309,queja,deja_sin_efecto,recurrente_gana,False,False
342_p1313,queja,deja_sin_efecto,recurrente_gana,False,False
342_p1315,recurso_concedido,revoca,recurrente_gana,False,False
342_p1336,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
342_p1358,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
342_p1362,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1367,queja,revoca,recurrente_gana,True,False
342_p1372,queja,deja_sin_efecto,recurrente_gana,False,False
342_p1376,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1393,recurso_concedido,confirma,recurrente_pierde,False,False
342_p1404,recurso_concedido,no_revision_demanda,no_aplica,False,False
342_p1412,queja,revoca,recurrente_gana,True,False
342_p1429,queja,revoca,recurrente_gana,True,False
342_p1434,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1445,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
342_p1450,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1456,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1459,queja,revoca,recurrente_gana,True,False
342_p1463,queja,revoca,recurrente_gana,False,False
342_p1468,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1484,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1492,queja,revoca,recurrente_gana,True,False
342_p1496,recurso_concedido,revoca,recurrente_gana,False,False
342_p1501,queja,deja_sin_efecto,recurrente_gana,False,False
342_p1511,recurso_concedido,confirma,recurrente_pierde,False,False
342_p1568,recurso_concedido,confirma,recurrente_pierde,False,False
342_p1580,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
342_p1589,recurso_concedido,nulidad,recurrente_gana,False,False
342_p1620,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1625,recurso_concedido,revoca,recurrente_gana,False,False
342_p1637,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
342_p1652,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1665,queja,nulidad,recurrente_gana,False,True
342_p1753,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1760,queja,revoca,recurrente_gana,True,False
342_p1763,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1769,queja,revoca,recurrente_gana,False,False
342_p1777,recurso_concedido,revoca,recurrente_gana,False,False
342_p1827,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
342_p1894,queja,revoca,recurrente_gana,False,False
342_p1921,queja,deja_sin_efecto,recurrente_gana,True,False
342_p1938,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
342_p2009,queja,confirma,recurrente_pierde,False,False
342_p2051,queja,revoca,recurrente_gana,True,False
342_p2063,queja,deja_sin_efecto,recurrente_gana,True,False
342_p2075,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
342_p2083,recurso_concedido,revoca,recurrente_gana,False,False
342_p2100,queja,grant_remand_implicito,recurrente_gana,True,False
342_p2106,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
342_p2115,queja,deja_sin_efecto,recurrente_gana,True,False
342_p2125,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
342_p2155,queja,revoca,recurrente_gana,False,False
342_p2183,recurso_concedido,nulidad,recurrente_gana,False,False
342_p2187,queja,revoca,recurrente_gana,True,False
342_p2198,recurso_concedido,no_revision_demanda,no_aplica,False,False
342_p2231,queja,grant_remand_implicito,recurrente_gana,True,False
342_p2236,queja,deja_sin_efecto,recurrente_gana,False,False
342_p2298,queja,deja_sin_efecto,recurrente_gana,True,False
342_p2313,queja,por_ello_cortado,no_aplica,True,False
342_p2319,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
342_p2344,queja,revoca,recurrente_gana,False,False
342_p2362,queja,deja_sin_efecto,recurrente_gana,True,False
342_p2389,queja,por_ello_cortado,no_aplica,False,False
342_p2399,queja,no_revision_procesal,no_aplica,False,False
343_p1,queja,deja_sin_efecto,recurrente_gana,True,False
343_p3,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
343_p28,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
343_p35,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
343_p38,queja,deja_sin_efecto,recurrente_gana,True,False
343_p42,queja,deja_sin_efecto,recurrente_gana,True,False
343_p47,queja,revoca,recurrente_gana,True,False
343_p52,queja,deja_sin_efecto,recurrente_gana,True,False
343_p55,queja,sin_disposicion_legible,no_aplica,False,False
343_p60,queja,deja_sin_efecto,recurrente_gana,True,False
343_p63,recurso_concedido,confirma,recurrente_pierde,False,False
343_p86,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
343_p103,queja,deja_sin_efecto,recurrente_gana,True,False
343_p110,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p113,recurso_concedido,revoca,recurrente_gana,False,False
343_p116,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p119,queja,deja_sin_efecto,recurrente_gana,False,False
343_p124,queja,deja_sin_efecto,recurrente_gana,True,False
343_p128,queja,deja_sin_efecto,recurrente_gana,False,False
343_p133,queja,deja_sin_efecto,recurrente_gana,False,False
343_p140,recurso_concedido,revoca,recurrente_gana,False,False
343_p156,queja,deja_sin_efecto,recurrente_gana,True,False
343_p161,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p168,queja,deja_sin_efecto,recurrente_gana,False,False
343_p184,queja,revoca,recurrente_gana,True,False
343_p625,queja,revoca,recurrente_gana,True,False
343_p637,queja,confirma,recurrente_pierde,False,False
343_p646,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
343_p648,queja,deja_sin_efecto,recurrente_gana,True,False
343_p681,queja,revoca,recurrente_gana,False,False
343_p702,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
343_p723,queja,revoca,recurrente_gana,False,True
343_p763,recurso_concedido,confirma,recurrente_pierde,False,False
343_p767,queja,confirma,recurrente_pierde,False,False
343_p795,queja,sin_disposicion_legible,no_aplica,False,False
343_p803,queja,deja_sin_efecto,recurrente_gana,True,False
343_p827,queja,revoca,recurrente_gana,False,False
343_p840,queja,deja_sin_efecto,recurrente_gana,True,False
343_p845,queja,deja_sin_efecto,recurrente_gana,True,False
343_p867,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
343_p892,queja,sin_disposicion_legible,no_aplica,False,False
343_p897,queja,deja_sin_efecto,recurrente_gana,True,False
343_p902,queja,deja_sin_efecto,recurrente_gana,True,False
343_p908,queja,revoca,recurrente_gana,False,False
343_p938,queja,revoca,recurrente_gana,True,False
343_p947,queja,deja_sin_efecto,recurrente_gana,True,False
343_p951,queja,deja_sin_efecto,recurrente_gana,False,False
343_p956,queja,deja_sin_efecto,recurrente_gana,True,False
343_p970,recurso_concedido,revoca,recurrente_gana,False,False
343_p990,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p1024,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p1031,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1075,recurso_concedido,confirma,recurrente_pierde,False,False
343_p1121,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
343_p1126,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1135,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1142,queja,sin_disposicion_legible,no_aplica,False,False
343_p1146,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
343_p1233,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1239,queja,revoca,recurrente_gana,True,False
